review_id,reviewer_name,rating,review_text,scraped_at
ChdDSUhNMG9nS0VJQ0FnSUR2cjdyZjR3RRAB,,1.0,"mie yang saya dapatkan belum matang, msh tepung dan msh menempel, mungkin karena keadaan yang ramai jadi kondisi makanan kurang di perhatikan",2026-08-31T17:06:28
Ci9DQUlRQUNvZENodHljRjlvT2t4RGNVRkhSRzlIYURKWWVUSXhXVTlpVmsxNlkxRRAB,,5.0,pelayanan bagus pegawainya juga ramah,2026-08-31T17:06:28
Ci9DQUlRQUNvZENodHljRjlvT25SVVVqQjRNblZ3UldreE5IZHZkVTB4VUZkcWRuYxAB,,5.0,"Tempatnya nyaman, pelayanan nya ramah",2026-08-31T17:06:28
Ci9DQUlRQUNvZENodHljRjlvT2pGM2JVMTBUMVJSUTBRMFpXZEthM1JMVUdZd2JtYxAB,,5.0,"BAGUSSS SERVICE NYAA, LOVEEEE! NYAMAN BINGITSSS",2026-08-31T17:06:28
Ci9DQUlRQUNvZENodHljRjlvT25kUlUzcENNbmxSY21kelQzWmZOMnQ2WTE4MWJrRRAB,,5.0,"larangan untuk merokok karena mengganggu, bisa tambahkan AC biar lebih nyaman",2026-08-31T17:07:06
ChdDSUhNMG9nS0VJQ0FnSUNudzlqSDhBRRAB,,1.0,Hari ini saya pesan saya sudah kasih uang karena saya ke gacoannya sama teman saya dan waktu itu bayar nya sekalian tapi beda pesanan jadi saya bayar terus bayar lagi sebesar 22 rb tapi kasirnya tidak memberitahu kepada saya saya baru ingat …,2026-08-31T17:07:06
Ci9DQUlRQUNvZENodHljRjlvT2trM1ZtUkpZVGN3ZVZSc1pFSlFOUzA0TUhFNFUwRRAB,,5.0,pelayanan good rasa jugaa enakk tempat nyaman,2026-08-31T17:07:06
Ci9DQUlRQUNvZENodHljRjlvT2s1SFlVVnZUVUZaYUZwMWQyaEhiRFJpTTNGVlRYYxAB,,1.0,Karyawannya sangat tidak ramah,2026-08-31T17:07:06
Ci9DQUlRQUNvZENodHljRjlvT2s1aGEyNVZhbUp1VUdSeVExTndhVFZwVGxjMFZtYxAB,,5.0,josss bngt pelayanan nya jga memuaskan,2026-08-31T17:07:06
Ci9DQUlRQUNvZENodHljRjlvT2pCRFRHRTVjVUZQTkdOUU9HRmhhVFZQYjFjeGVYYxAB,,5.0,bagus secara pelayanan dan rasa makanan juga enak,2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT21ZMk1WOVVlVXRCYVhsM01USXRlRlJZZGtOMVJHYxAB,,4.0,the best pokonya mah🤟🏻😻,2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT21RMGFVTk5VSFkzZVVablpGTlZRVlV5V2xSTlVHYxAB,,5.0,"sangat enak sekali makan disini, saya dan teman teman saya sngt suka",2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT2xKVVJGSmhhWG94UzA4NGJYZEphR2RmVEd4WWIxRRAB,,5.0,Pelayanan nya baik dan ramah,2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT2pFeVQyZEVjMWt0U0dGUlJqQmthRTE1YW1Wak9FRRAB,,1.0,Tolong perbaiki layanannya lagi. Terutama yg namanya rizky. Judes jutek bikin mood makan ilang,2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT2xrMVlVNVRTeTA0WVVZM1puaEtZbVpFUlZCSlNrRRAB,,5.0,The best makanan nya 👍 …,2026-08-31T17:07:07
ChdDSUhNMG9nS0VJQ0FnTURBejZUU2h3RRAB,,1.0,"Minimal kalo marahin karyawan itu pas ditempat sepi atau pengunjung lagi gak ada, lah ini malah marahin karyawan sampe"" Mengganggu pengunjung, jadi gak mood makan.",2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT2pKaVFrbEdha1pyU0VKWFRYQlpVbWhyYmxOSmVFRRAB,,1.0,"order udah sejam belum jadi juga, parah banget servisnya bener bener buruk!!!",2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT2xGTlJXaEhiSFJwU1VOSVlVdFpTVlJhVkVKNE5YYxAB,,5.0,"Enakkk tmn nya nyaman, murah",2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT2tGblZHbGZTMlY2UjBaYWMzQnllbGszVlRsUVpsRRAB,,5.0,"Tempat nya nyaman, adem makanan nya enak semuaaa",2026-08-31T17:07:07
Ci9DQUlRQUNvZENodHljRjlvT25OYWFIVlVWSEV3TUhoaFpXWkRWRzlTUkhWVFEwRRAB,,5.0,"Tempat nya nyaman, pelayanan nya juga ramah",2026-08-31T17:07:08
ChdDSUhNMG9nS0VJQ0FnTUNJd2Q2bndBRRAB,,2.0,"Pelayanan dimsumnya aga lama, metode antriannya harus diperbaiki lagi, belajar dari gacoan yang mesannya memakai barcode",2026-08-31T17:07:08
Ci9DQUlRQUNvZENodHljRjlvT25KTlMxUjZTalZwYnpCME1rODJiVWhTUjJoM2JHYxAB,,5.0,pelayanannya cepat dan staf nya baik. mantapp,2026-08-31T17:07:08
Ci9DQUlRQUNvZENodHljRjlvT2taaU5sTlVZV0ZxUzJSZmRrdFpOMHBVTWs5QlJFRRAB,,5.0,pelayanannya cepat dan bagus,2026-08-31T17:07:08
Ci9DQUlRQUNvZENodHljRjlvT2pKUFJXNDJNMUJ1VEdsT1ZsZGZNMUJ0ZVZGUWEzYxAB,,5.0,oke mantap pelayanan,2026-08-31T17:07:08
ChdDSUhNMG9nS0VJQ0FnTUNnMnJIVXRnRRAB,,1.0,Paraaaaaaahhh bangeeetttt...saya penikmat mie gacoan jadi bukan baru beli satu dua atau tiga kali tapiiii sering banget beli..cuma lamaaaa bangeeeetttt dilayanin nya..nunggu sampe 2jam masih blm selesai juga pesenan saya..klo blm bayar udah saya tinggal dr td,2026-08-31T17:07:48
ChdDSUhNMG9nS0VJQ0FnTUNBLWJmdDN3RRAB,,1.0,"pelayanan nya buruk,masa gua udah nunggu sejam,ternyata pesenannya malah dikasi ke meja lain, pp bb",2026-08-31T17:07:48
Ci9DQUlRQUNvZENodHljRjlvT2xkbGVXbHdaVUZoVTFwdGNEbEZSamx1YVc5MFNHYxAB,,5.0,Pelayanan nya sangat baik,2026-08-31T17:07:49
Ci9DQUlRQUNvZENodHljRjlvT2xWMWJIUmZhVkJoWWtkQlRFMVZNRlV4VDBWeE9HYxAB,,5.0,pelayanan nya cepat,2026-08-31T17:07:49
ChdDSUhNMG9nS0VJQ0FnTUNJN29Ia3RRRRAB,,5.0,"Tempatnya ok, makanan ok, cuma kalau bulan puasa ga ada pemberitahuan sudah waktunya buka puasa (magrib)",2026-08-31T17:07:49
ChZDSUhNMG9nS0VJQ0FnSUNfN2JmeUVnEAE,,4.0,"pelayanan disini cepat meskipun sedang penuh, makanannya enak!",2026-08-31T17:07:49
ChZDSUhNMG9nS0VJQ0FnSUNQZ00zTFVnEAE,,1.0,"Sedikit kurang enak di lihat, Karyawan kurang Grooming, Salah satu karyawan ada yg terlihat Pacaran saat jam Kerja, Sedikit lebih di tegas n lagi, Untuk SOP Kerja nya",2026-08-31T17:07:49
Ci9DQUlRQUNvZENodHljRjlvT2xaM1VqSlZRekJmT1ZZMU5qaEtTa0pQWDNRM1JXYxAB,,5.0,Pelayanannya cepat,2026-08-31T17:07:49
Ci9DQUlRQUNvZENodHljRjlvT2xac2VYZE1Xa1ZQUzNab00zSnBYell0V1RoaFpHYxAB,,5.0,"enak, nyaman pokoknya best",2026-08-31T17:07:49
Ci9DQUlRQUNvZENodHljRjlvT2tkZlJqVkZhbDl2T0c1RGFrZHpWbVV3YWxWdmJGRRAB,,5.0,Makanan enak dan minuman nya seger. Pelayanannya ramah,2026-08-31T17:07:49
Ci9DQUlRQUNvZENodHljRjlvT2s1dVRGZElRWFIzV21sT1JGSTJjbXhWWmxwVFRtYxAB,,5.0,Cepet bgttt Mie nya enak bgttttt,2026-08-31T17:08:36
ChZDSUhNMG9nS0VJQ0FnSUNuenR6RmFREAE,,5.0,"Ini tempat barunya Lebih luas, parkirannya juga gampang ga kaya dulu di grage bingung Pelayanan nya juga sudah lebih baik, tapi tetap harus di tingkatkan lagi Kalau untuk rasa jangan di tanya selalu nmor 1",2026-08-31T17:08:36
Ci9DQUlRQUNvZENodHljRjlvT21jeWREYzFZa1pJVmpSemVFcDJWM28wYlRaUlJIYxAB,,5.0,sangat ramah² para pelyanannya,2026-08-31T17:08:36
Ci9DQUlRQUNvZENodHljRjlvT21KbVIzTTBhbmxJYVdabVkyZEJUbGxCUmkxdmNIYxAB,,3.0,"siomay nya adem padahal barengan sm udang keju datengnya, udang kejunya panas tapi oke laa enak 👍🏻 …",2026-08-31T17:08:36
ChZDSUhNMG9nS0VJQ0FnTUR3Z3BLMkVnEAE,,1.0,"pelayanan lama banget, yang baru dateng 15 menit udh di layanin sedangkan yang udah nunggu 1 jam lebih, ga di layanin. nunggu komplain dulu baru di layanin.",2026-08-31T17:08:36
Ci9DQUlRQUNvZENodHljRjlvT21ab2NVbzNWV2czWm14Rk9VeE5Sa2hHVFVSMFdXYxAB,,5.0,"Disini pelayanan nya ramah,oke, bersih juga, pokoknya the best deh!!!",2026-08-31T17:08:36
Ci9DQUlRQUNvZENodHljRjlvT21jNWVWWk5OVVZKTUVJM2RFTTBWako1ZVc5V1RrRRAB,,3.0,Buat pekerja yg sift malem yg ngelayani take away tolong di perhatikan lagi ya pesanan nya. Terimakasih🙏🙏🙏,2026-08-31T17:08:37
Ci9DQUlRQUNvZENodHljRjlvT2xCbVdVSm5NSEJFYW1kV2NVOW1aVVV4YzNGSmQxRRAB,,2.0,"saya pesan nya berapa di bill nya mlah lebih dri itu gimn si, lain kali konsentrasi buat mas² nya.",2026-08-31T17:08:37
Ci9DQUlRQUNvZENodHljRjlvT20wMVJGZEhPR2w0Y2tSc2FXbFFObTlRU1hkU05sRRAB,,5.0,Makanan nya enak bangett saya suka pelayanan nya ramah😙,2026-08-31T17:08:37
Ci9DQUlRQUNvZENodHljRjlvT2pGdGNsOXdkR2gwVTNOeFpVcG1iV05WTldKclJuYxAB,,5.0,pelayanannya baik ramah,2026-08-31T17:08:37
Ci9DQUlRQUNvZENodHljRjlvT2pkc1owWnVWbmN3UlZWYU5EVkdaRU5sVW5jeVNIYxAB,,5.0,"pelayannya lebih ramah lagi ya, senyum kalau bisaa hehe",2026-08-31T17:09:21
ChZDSUhNMG9nS0VJQ0FnSURyMkpMYUt3EAE,,1.0,"Hr ini Pembelian Via grab total 6 item, diterima 5 item (kurang 1 item lumpia udang) Tggu sampai 1 jam lebih.. …",2026-08-31T17:09:21
Ci9DQUlRQUNvZENodHljRjlvT2xoVGR6STJkbloyVEdSWU0zRmtlblpSVDFWS00yYxAB,,5.0,Pelayanannya baik ramah wajib di coba si mantap,2026-08-31T17:09:21
Ci9DQUlRQUNvZENodHljRjlvT2tNeVNVNXVRaTB3ZFRGUVNXaHJWVjlEY2kxTlUxRRAB,,5.0,pelayanannya baik Suasana oke Makanan enakkk poll,2026-08-31T17:09:21
Ci9DQUlRQUNvZENodHljRjlvT205emFEbFBSbFZpY1cxRFNrbE5Zak5pYUhoaGFXYxAB,,5.0,"saya sangat senang dateng ke mie gacoan tuparev ini, pelayanan nya ramah",2026-08-31T17:09:21
Ci9DQUlRQUNvZENodHljRjlvT21wb2QyZERlbHBGWm5Wd01XVkJiRlpYYzBaTWNsRRAB,,5.0,makanan enak pelayanannya bagus,2026-08-31T17:09:21
Ci9DQUlRQUNvZENodHljRjlvT2pCcGJtWm5kM0UzVTJOVU5uY3lOR2huWWs5aVgwRRAB,,5.0,"Pelayanan nya bagus,kurang musik doang s hehe",2026-08-31T17:09:21
ChdDSUhNMG9nS0VJQ0FnSURyLTlmUmpnRRAB,,1.0,"Pelayanan yang tidak ramah, ketika bersih bersih dan beresin meja tempat makan selalu ribut dan berisik bikin makan tidak nyaman dan tenang, terkesan kaya disuruh untuk buru buru keluar",2026-08-31T17:09:22
ChdDSUhNMG9nS0VPejRrUER1bmFQVi1BRRAB,,5.0,"Tempat cocok buat naikkin moodbooster. Apalagi kalo lagi pengen yang seger seger pedess, beuhhh mantul👌",2026-08-31T17:09:22
Ci9DQUlRQUNvZENodHljRjlvT2sxMUxUUTNaMVZxU2xZeVZWVnVVVjl1ZVdWd1dYYxAB,,5.0,"pelayanannya baik, rasanya jg enak, everything is good👍🏻 …",2026-08-31T17:09:22
Ci9DQUlRQUNvZENodHljRjlvT21kdmJqaFNlVkJOV0dReVlXTm5TRVJoWlRKd1VuYxAB,,5.0,"pelayannya ramah, tempat nyaman, dan mie gacoanya nya enak",2026-08-31T17:09:22
ChdDSUhNMG9nS0VJQ0FnSURuOFBDQTZ3RRAB,,5.0,"Emang best banget Mie gacoan ini, sangat sangat worth it. 👍🏻👍🏻👍🏻👍🏻👍🏻 …",2026-08-31T17:09:22
Ci9DQUlRQUNvZENodHljRjlvT2pkRldHdEVlRTlCVjBaM1gxZHBlbGhIU0RGNVZIYxAB,,5.0,makanannya enkk layanannya baguss suasnanya sejuk sekali,2026-08-31T17:09:22
Ci9DQUlRQUNvZENodHljRjlvT201d1EzVllkVUZWTFZKRU4xbDJiVkF5UzFwT05FRRAB,,5.0,gapernah kecewa sama pelayanan gacoan,2026-08-31T17:09:22
Ci9DQUlRQUNvZENodHljRjlvT2xWRFRtbGtjVVJJUzA1MkxXUmpNMnhDTUVsdk4wRRAB,,1.0,"SEMOGA DIBACA OLEH MANAJEMEN GACOAN NYA YAH. SAYA DAN PACAR SAYA MEMBELI GACOAN KARENA RAMAI PACAR SAYA YG NUNGGUIN KARENA SAYA MAU PERGI BELI OLI DI BENGKEL,PAS SAYA BALIK LAGI SAYA BERHENTI DI DEPAN …",2026-08-31T17:09:22
ChZDSUhNMG9nS0VOV2RzNWYzak5QY0hREAE,,5.0,"pelayanan ramah, tempat nyaman rekomended banget deh😍 …",2026-08-31T17:09:22
ChZDSUhNMG9nS0VJQ0FnTUR3eTZ2TE13EAE,,5.0,Mie nya enak yang level satu nya juga enak ada rasa gurih nya dimie nya terus udang rambutan nya keriuk sama udang keju nya keju nya meleleh rasanya enak banget,2026-08-31T17:09:23
Ci9DQUlRQUNvZENodHljRjlvT25KSWVWWmhaVWx6YzFodVdVOVJTVzVLT0dscmFrRRAB,,5.0,pengalaman yang bagus mantap,2026-08-31T17:09:23
Ci9DQUlRQUNvZENodHljRjlvT2paVVRYTkNWbmxKYm1wWWMxTlNZVFJrTjFVM2MxRRAB,,5.0,Makanannya enak dan layananya puas,2026-08-31T17:09:23
Ci9DQUlRQUNvZENodHljRjlvT25SQlgwVnFaRXhCWDNsSFkwZFJhMlJpYzNkTFZWRRAB,,5.0,rasaa enak dan pelayanan nyaa lebihh cepat dri pada sebelum nyaa👍👍 …,2026-08-31T17:09:23
ChdDSUhNMG9nS0VNcm5nN2JfZy1uR2l3RRAB,,5.0,"pelayanannya ramah, mie nya enakk udang keju nya jugaa enaak dan disajikan tepat waktu",2026-08-31T17:10:09
Ci9DQUlRQUNvZENodHljRjlvT2toVVRUaFRTRVJ1TVZvMlRuTm1jRlUzUjI5TFdFRRAB,,5.0,Makanannya enak sekalii pelayanannya ramah pelayanannya cepat mas ganteng ganteng Terima kasih,2026-08-31T17:10:09
ChZDSUhNMG9nS0VJQ0FnSUNQeXFXbk13EAE,,5.0,tempat nya nyaman pelayanan nya baik dan ramah makanan nya ga kalah enak,2026-08-31T17:10:10
Ci9DQUlRQUNvZENodHljRjlvT20xSWFsQnBSSFZqTTJoTmVtRmtRbUo1UTFFMWEzYxAB,,5.0,pelayan cepat dan bagus,2026-08-31T17:10:10
Ci9DQUlRQUNvZENodHljRjlvT2t4R0xVNDJNMEpmVTFscVVuTnBlVWhaV25oV1oyYxAB,,5.0,"pelayanan nya bagus, tempat nya adem",2026-08-31T17:10:10
Ci9DQUlRQUNvZENodHljRjlvT2t4bFJIcGxMVWhmVjNWU1VYZDFaVXRxU0cxTFUyYxAB,,5.0,"Mie nya enak! recommend bgt!,trs suasananya juga enak adem.",2026-08-31T17:10:10
Ci9DQUlRQUNvZENodHljRjlvT2tsZmFsZDVPRTFPV25Nd1dtMTZUV3BtUmtrelduYxAB,,5.0,"pelayanan nya rameh bgt,",2026-08-31T17:10:10
Ci9DQUlRQUNvZENodHljRjlvT21sTWQwdFlXbU55ZWs5ak1HZHpaMWxwUkRjdFZuYxAB,,1.0,"enak sekali pedessnya jga mantap, udang kejunya si paling best",2026-08-31T17:10:10
ChdDSUhNMG9nS0VJQ0FnSUN2c1lYSDJnRRAB,,5.0,"Buat semuanya sih oke ya, yang gak oke tuh tukang parkirnya. Cuma Nerima duitnya doang tapi gak mau bantu nyebrangin, banyak orang susah nyebrang pun dia diem aja 😵‍💫 …",2026-08-31T17:10:10
Ci9DQUlRQUNvZENodHljRjlvT21SeWVVTnBkRTFYU1dkbk4xVldZa3gzY0dzNFpVRRAB,,5.0,"Pelayananya cepat, respon baik.",2026-08-31T17:10:10
Ci9DQUlRQUNvZENodHljRjlvT25kbFgweHBWWEYxZDFwTloyaDFOMWN6TkZveFkwRRAB,,5.0,pelayanan keren dan makanan sesuai,2026-08-31T17:11:04
Ci9DQUlRQUNvZENodHljRjlvT2s1b04zQnRaMEZuVmpSVmRURTVhazlDVFhOSFRVRRAB,,4.0,"tempat nya lumayan luas🤗 pelayanan nya sangat cepat,pelayan nya jga ramah ramah☺️ …",2026-08-31T17:11:05
Ci9DQUlRQUNvZENodHljRjlvT25CVlVuUTVTMHB0VjNOTE0xUkhibVpuVmpjMVFVRRAB,,5.0,enak nyaman tempatnya,2026-08-31T17:11:05
ChdDSUhNMG9nS0VJQ0FnSUNIN282V2pnRRAB,,5.0,makanan: terkadang rasa pedas nya tdk sesuai level yg spt biasanya pelayanan memuaskan …,2026-08-31T17:11:05
ChdDSUhNMG9nS0VLclRpcVNPOWNyOTFnRRAB,,1.0,Nunggu makanan 1jm blm jdi..pdhal sepi blm rame2.. pelayanan kurang bgus kacau,2026-08-31T17:11:05
Ci9DQUlRQUNvZENodHljRjlvT25KTlRtZFJVWHBvV1hKNFRXSnhPRFl0U0RWWU1rRRAB,,5.0,Mantaaap pelayanannya baik banget cell nya ganteng bnget mau saya nikahin 😍😍🥰 …,2026-08-31T17:11:05
Ci9DQUlRQUNvZENodHljRjlvT21sbWVFeHBZazlyVFRReVFsaFhiVlJxVjFocmNuYxAB,,5.0,"Makanan nya enak, tempatnya juga rapi, pelayanan nya bagus sekali, staff nya ramah",2026-08-31T17:11:05
ChdDSUhNMG9nS0VJQ0FnTUR3NFBhT29RRRAB,,1.0,"Tolong lebih teliti dan hati hati. Mesen level mie gacoan nya ngawur, ga jelas. Mesen level 1 kaya level 3,dan itu bukan hanya satu kali kejadian tersebut, tolong ya.",2026-08-31T17:11:05
Ci9DQUlRQUNvZENodHljRjlvT2xsWmRHVXRibDlLT0MxSmNubDFORjlpV2pSdlNFRRAB,,5.0,"Pelayanan cepat, tempat nyaman",2026-08-31T17:11:05
Ci9DQUlRQUNvZENodHljRjlvT2tseU5rTk9UWGMwVVVwd04xRlBOMnAzWVY5NFFYYxAB,,5.0,harga murah pelayanan berkualitas,2026-08-31T17:11:05
Ci9DQUlRQUNvZENodHljRjlvT21kR1lucEhPRXBGYTNaZkxUVTBZM0pxWWxReVoxRRAB,,5.0,"nyamann sih tempatnyaa, pelayanan okee juga",2026-08-31T17:11:58
Ci9DQUlRQUNvZENodHljRjlvT25WSFdVTkVYM0JuUmtaQmJqWlRjRWwyUmpNNExXYxAB,,5.0,"mie nya enak ngga kering, dimsumnya masih panas👍🏻👍🏻👍🏻",2026-08-31T17:11:58
Ci9DQUlRQUNvZENodHljRjlvT25CZllXOXhVR001U3pSb1F6SmhkRTVRVm1oQlJsRRAB,,5.0,Sangat nyaman & pelayanan sangat ramah,2026-08-31T17:11:58
Ci9DQUlRQUNvZENodHljRjlvT2pGMlpuVnJiREZ1YUdwWFl6VlBibkp1Y2xsVmVGRRAB,,5.0,Pelayanan nya sangat cepat,2026-08-31T17:11:58
Ci9DQUlRQUNvZENodHljRjlvT21wd1dqRjNVbU10ZDA5TVVYUTVaR3RHV1dGWGNFRRAB,,1.0,SISTEM EROR SAMPE BERJAM².,2026-08-31T17:11:58
ChdDSUhNMG9nS0VJQ0FnSUMzblpTRWd3RRAB,,5.0,"pelayanan cepat dan ramah, makanan enak, super worth it!!",2026-08-31T17:11:58
Ci9DQUlRQUNvZENodHljRjlvT2tWNVJHMHhRMDV2VTI5cFUwVlFNekp6UlVORFdVRRAB,,5.0,enak nyaman tempat nya dan pelayanan nya ramah,2026-08-31T17:11:59
ChdDSUhNMG9nS0VJQ0FnSUNILV9ud3FnRRAB,,1.0,Lama banget minum sama dimsumnya👎👎 …,2026-08-31T17:11:59
Ci9DQUlRQUNvZENodHljRjlvT2twRE1uaFpaa1J3WkdObGVXOXdOa0ZEVm5acmFFRRAB,,4.0,Service nya oke dan tempat nya ramai,2026-08-31T17:11:59
Ci9DQUlRQUNvZENodHljRjlvT2twUWFXaDRUazFxU25GclVrbDNhamxYWlVzMFMyYxAB,,5.0,pelayanan nya baik bgt,2026-08-31T17:11:59
Ci9DQUlRQUNvZENodHljRjlvT2xCc1QwUmpWSEJpUjBkdlltSlRhWGxWTlV3eWMwRRAB,,5.0,sangat nyaman pelayanan bagus,2026-08-31T17:11:59
Ci9DQUlRQUNvZENodHljRjlvT2pkM2VYTnZiM0JsTWtSUGVVMDJOVmxMU3poQlowRRAB,,5.0,sangat senang dan makanannya enak,2026-08-31T17:11:59
Ci9DQUlRQUNvZENodHljRjlvT2swMUxUQXhOamRCVERKT0xTMHdVWE42WVdsWVZHYxAB,,5.0,makanannya enak pelayanannya juga ramah,2026-08-31T17:11:59
Ci9DQUlRQUNvZENodHljRjlvT2pSVlVFVnRWVUZmWmxRMWREZEpjSGxhZFdwMFNWRRAB,,5.0,"Enak banget, nyaman, pelayanan ok, worth to try!!!",2026-08-31T17:11:59
Ci9DQUlRQUNvZENodHljRjlvT2tKR1RWSktjVk0xY1hSVVYxZFViVGQyT0RoWGJtYxAB,,5.0,ujang kedu nya enak banget,2026-08-31T17:11:59
ChdDSUhNMG9nS0VJQ0FnSUNIOFBIN3FRRRAB,,5.0,"Tempatnya nyaman dan bersih suasana baru,dan pelayanan yg sangat bagus",2026-08-31T17:12:00
Ci9DQUlRQUNvZENodHljRjlvT2xGRGF6TnJRM2xoUkhWaFRUSk9SVTFZUldoSFQxRRAB,,5.0,pelayanannya baik dan cepat,2026-08-31T17:12:00
Ci9DQUlRQUNvZENodHljRjlvT2pacVIyWndiVzlYZEdwNWVYRkhUemxZUzJwb09YYxAB,,5.0,"Walau ga makan d tempat, tapi makanya tetap enak...",2026-08-31T17:12:00
Ci9DQUlRQUNvZENodHljRjlvT2pkNlJsTndYelZwTnpCNloweG9YMmx0YzBsa2NrRRAB,,5.0,"Pelayanan nya baik,mantap",2026-08-31T17:12:00
Ci9DQUlRQUNvZENodHljRjlvT21rMGVsVkVhbTVIWlhsUk1qQXdlR1ptTmsxa1NVRRAB,,5.0,Bagus pelayanannya suka,2026-08-31T17:12:00
Ci9DQUlRQUNvZENodHljRjlvT25adlZUZzNVM296UlRkWFowY3hja2szTkRWd01uYxAB,,5.0,"pelayanannya cepat sih, enak buat ngobrol sama temen",2026-08-31T17:12:49
Ci9DQUlRQUNvZENodHljRjlvT25CS00xUnFSVXBHU1VWVWJ6UlRUV3d3YkV4cVluYxAB,,5.0,"Worth it langsung keyang, mantap",2026-08-31T17:12:49
Ci9DQUlRQUNvZENodHljRjlvT21OcE1UWkdTbU5UWlVFd2JEWllWWE4zVUc1VmQwRRAB,,5.0,"Harga murah tapi rasa ngga murahan, walaupun banyak bermunculan mie sejenis tp mie gacoan tetep juaranya",2026-08-31T17:12:49
ChZDSUhNMG9nS0VJQ0FnSUNQbU5MTlpnEAE,,5.0,"tempat nya bersih dann nyaaamannnn, dan enakk sekalii, kalllliannnn harus kesini pkoknyaaaa, harganya. terjangkau",2026-08-31T17:12:49
Ci9DQUlRQUNvZENodHljRjlvT2toaWVuaG5iM0JIWTJSVE9GcEtiSEZwZWtSRlZtYxAB,,5.0,makanan nya enak tempat nya bersih pelayanan cepat dan tempatnya family friendly,2026-08-31T17:12:50
ChZDSUhNMG9nS0VJQ0FnSUNuem9PbktnEAE,,5.0,"Tempat yang sekarang lebih strategis, lebih bagus, parkiran luas Untuk masyarakat kabupaten lebih Deket Pelayanannya cepet, makanan juga enak untuk harga worthit",2026-08-31T17:12:50
Ci9DQUlRQUNvZENodHljRjlvT2toRWNVdEtOMmhOVDAxeVYwOUJlVVJzUkdoVVZIYxAB,,5.0,"makanan dan minuman nya enak, pelayanan nya juga the best lah👍 …",2026-08-31T17:12:50
Ci9DQUlRQUNvZENodHljRjlvT2pST1QyUm9OMEpSYWkxQmVtaGlRVXR0ZDJrdFRsRRAB,,5.0,"maaf yaa td bcr tp ga sempet bersiin kursinyaa, maaf bgt bener bener ga kepikiran lagii grgr bcr parah, maaf yaaa🥲 …",2026-08-31T17:12:50
Ci9DQUlRQUNvZENodHljRjlvT25kdlZsWnFja0ZVVGpkTldFOVdXRGhZU25BemRHYxAB,,5.0,"pelayanannya cepat, porsi nya cukup memuaskan",2026-08-31T17:12:50
Ci9DQUlRQUNvZENodHljRjlvT2psS05VSlJiM1J3Ym14MWVEUkZMVXhRZUZsQ1pWRRAB,,5.0,pelayannya oke semua ramah ke pelanggan,2026-08-31T17:12:50
ChZDSUhNMG9nS0VJQ0FnTUR3Z3VDYlJREAE,,5.0,"Pelayanan nya ramah banget, gercep banget kalo ada komplain Tempat nya juga enak nyaman, bersih, adem",2026-08-31T17:13:45
Ci9DQUlRQUNvZENodHljRjlvT2t4R2NWTm9ObmhEWDBORVgwc3dhbFIxUVhFelVXYxAB,,5.0,terarah dari depan hingga ke table membantu customer tidak bingung pilih table,2026-08-31T17:13:46
Ci9DQUlRQUNvZENodHljRjlvT25veWNVZGpOR3cyZWpremVrSjBaazFuT0VOZlgxRRAB,,5.0,Kerenn bangett pelayanannya juga baguss gk ada kritik sii itu doang,2026-08-31T17:13:46
ChZDSUhNMG9nS0VJQ0FnSUNQeW8ycGNREAE,,5.0,enak banget makanan sejutaaa umat harganya mumerzzzz cocok juga buat nongkrong sambil mam udang kejuuuu😻,2026-08-31T17:13:46
ChZDSUhNMG9nS0VJQ0FnSURfNzYtSUtREAE,,5.0,"Tempat nongkrong,makan dan jajanan yg selalu rame...rasa enak... tempat bersih...ya tapi siap2 kalo disini antri yg panjang...mantap",2026-08-31T17:13:46
Ci9DQUlRQUNvZENodHljRjlvT2xGcGMyOVhha2xSZDJKV05rcDVlbE5sVUd0bFpuYxAB,,5.0,"Pelayanan ramah, tempat enak",2026-08-31T17:13:46
ChZDSUhNMG9nS0VJQ0FnSURmdVp1dUF3EAE,,5.0,makanannya enak pelayanannya sangatt okee,2026-08-31T17:13:46
Ci9DQUlRQUNvZENodHljRjlvT2s5c1FrRlFPRXAwWTBoMk9YTlpVVXhtZDJ4Q00wRRAB,,5.0,"mantap pelayanan nya, suasana nya adem",2026-08-31T17:13:46
ChZDSUhNMG9nS0VJQ0FnTUN3NGVTZVV3EAE,,5.0,"Pelayanan nya baguss dan ramah sekali, tempatnya rapih dan kerennn",2026-08-31T17:13:46
Ci9DQUlRQUNvZENodHljRjlvT2toMlpVRkNXVW94U2paTVpYRkhRVkkxWjFkRGQwRRAB,,5.0,pelayanannya bagusssssss,2026-08-31T17:13:46
